job_id,original_selected_k,adjusted_selected_k,max_abs_relation_metric_error,status
tier1_main_003983,9,3,0.0,PASS
tier1_main_003985,5,9,0.0,PASS
tier1_main_003987,5,9,0.0,PASS
tier1_main_003989,9,9,0.0,PASS
tier1_main_003991,3,5,0.0,PASS
tier1_main_003993,3,5,0.0,PASS
tier1_main_003995,5,3,0.0,PASS
tier1_main_003997,9,3,0.0,PASS
tier1_main_003999,9,9,0.0,PASS
tier1_main_004001,9,5,0.0,PASS
tier1_main_004003,1,9,0.0,PASS
tier1_main_004005,9,3,0.0,PASS
tier1_main_004007,3,1,0.0,PASS
tier1_main_004009,9,3,0.0,PASS
tier1_main_004011,5,5,0.0,PASS
tier1_main_004013,9,9,0.0,PASS
tier1_main_004015,9,5,0.0,PASS
tier1_main_004017,1,1,0.0,PASS
tier1_main_004019,9,5,0.0,PASS
tier1_main_004021,9,5,0.0,PASS
tier1_main_004023,3,9,0.0,PASS
tier1_main_004025,9,9,0.0,PASS
tier1_main_004027,9,1,0.0,PASS
tier1_main_004029,5,5,0.0,PASS
tier1_main_004031,3,9,0.0,PASS
tier1_main_004033,5,5,0.0,PASS
tier1_main_004035,9,3,0.0,PASS
tier1_main_004037,9,9,0.0,PASS
tier1_main_004039,3,5,0.0,PASS
tier1_main_004041,9,9,0.0,PASS
tier1_main_004043,3,9,0.0,PASS
tier1_main_004045,9,9,0.0,PASS
tier1_main_004047,9,3,0.0,PASS
tier1_main_004049,3,3,0.0,PASS
tier1_main_004051,3,3,0.0,PASS
tier1_main_004053,9,5,0.0,PASS
tier1_main_004055,9,1,0.0,PASS
tier1_main_004057,9,3,0.0,PASS
tier1_main_004059,9,5,0.0,PASS
tier1_main_004061,9,5,0.0,PASS
tier1_main_004063,9,9,0.0,PASS
tier1_main_004065,3,3,0.0,PASS
tier1_main_004067,5,3,0.0,PASS
tier1_main_004069,5,5,0.0,PASS
tier1_main_004071,1,1,0.0,PASS
tier1_main_004073,3,9,0.0,PASS
tier1_main_004075,5,3,0.0,PASS
tier1_main_004077,1,5,0.0,PASS
tier1_main_004079,9,5,0.0,PASS
tier1_main_004081,3,3,0.0,PASS
tier1_main_004083,5,5,0.0,PASS
tier1_main_004085,9,5,0.0,PASS
tier1_main_004087,9,1,0.0,PASS
tier1_main_004089,9,3,0.0,PASS
tier1_main_004091,9,9,0.0,PASS
tier1_main_004093,9,9,0.0,PASS
tier1_main_004095,9,3,0.0,PASS
tier1_main_004097,9,3,0.0,PASS
tier1_main_004099,9,9,0.0,PASS
tier1_main_004101,9,3,0.0,PASS
tier1_main_004103,5,9,0.0,PASS
tier1_main_004105,3,1,0.0,PASS
tier1_main_004107,5,9,0.0,PASS
tier1_main_004109,5,5,0.0,PASS
tier1_main_004111,5,9,0.0,PASS
tier1_main_004113,3,5,0.0,PASS
tier1_main_004115,3,5,0.0,PASS
tier1_main_004117,3,9,0.0,PASS
tier1_main_004119,5,9,0.0,PASS
tier1_main_004121,3,3,0.0,PASS
tier1_main_004123,3,9,0.0,PASS
tier1_main_004125,1,9,0.0,PASS
tier1_main_004127,3,9,0.0,PASS
tier1_main_004129,3,9,0.0,PASS
tier1_main_004131,3,3,0.0,PASS
tier1_main_004133,9,9,0.0,PASS
tier1_main_004135,3,3,0.0,PASS
tier1_main_004137,3,5,0.0,PASS
tier1_main_004139,1,1,0.0,PASS
tier1_main_004141,3,9,0.0,PASS
tier1_main_004143,9,9,0.0,PASS
tier1_main_004145,9,5,0.0,PASS
tier1_main_004147,1,9,0.0,PASS
tier1_main_004149,9,3,0.0,PASS
tier1_main_004151,9,1,0.0,PASS
tier1_main_004153,1,3,0.0,PASS
tier1_main_004155,5,5,0.0,PASS
tier1_main_004157,9,9,0.0,PASS
tier1_main_004159,3,9,0.0,PASS
tier1_main_004161,9,3,0.0,PASS
tier1_main_004163,3,9,0.0,PASS
tier1_main_004165,1,9,0.0,PASS
tier1_main_004167,9,3,0.0,PASS
tier1_main_004169,3,3,0.0,PASS
tier1_main_004171,9,5,0.0,PASS
tier1_main_004173,1,3,0.0,PASS
tier1_main_004175,1,5,0.0,PASS
tier1_main_004177,9,9,0.0,PASS
tier1_main_004179,9,9,0.0,PASS
tier1_main_004181,3,3,0.0,PASS
tier1_main_004183,3,3,0.0,PASS
tier1_main_004185,5,9,0.0,PASS
tier1_main_004187,9,5,0.0,PASS
tier1_main_004189,5,3,0.0,PASS
tier1_main_004191,9,9,0.0,PASS
tier1_main_004193,3,5,0.0,PASS
tier1_main_004195,9,9,0.0,PASS
tier1_main_004197,3,3,0.0,PASS
tier1_main_004199,9,5,0.0,PASS
tier1_main_004201,5,9,0.0,PASS
tier1_main_004203,5,3,0.0,PASS
tier1_main_004205,5,9,0.0,PASS
tier1_main_004207,9,5,0.0,PASS
tier1_main_004209,9,5,0.0,PASS
tier1_main_004211,9,3,0.0,PASS
tier1_main_004213,9,5,0.0,PASS
tier1_main_004215,5,9,0.0,PASS
tier1_main_004217,9,5,0.0,PASS
tier1_main_004219,9,5,0.0,PASS
tier1_main_004221,9,9,0.0,PASS
tier1_main_004223,5,9,0.0,PASS
tier1_main_004225,9,3,0.0,PASS
tier1_main_004227,5,9,0.0,PASS
tier1_main_004229,5,1,0.0,PASS
tier1_main_004231,9,9,0.0,PASS
tier1_main_004233,9,5,0.0,PASS
tier1_main_004235,5,9,0.0,PASS
tier1_main_004237,9,5,0.0,PASS
tier1_main_004239,9,5,0.0,PASS
tier1_main_004241,9,5,0.0,PASS
tier1_main_004243,5,9,0.0,PASS
tier1_main_004245,5,9,0.0,PASS
tier1_main_004247,9,9,0.0,PASS
tier1_main_004249,3,5,0.0,PASS
tier1_main_004251,5,9,0.0,PASS
tier1_main_004253,5,9,0.0,PASS
tier1_main_004255,3,9,0.0,PASS
tier1_main_004257,9,5,0.0,PASS
tier1_main_004259,9,3,0.0,PASS
tier1_main_004261,3,9,0.0,PASS
tier1_main_004263,9,9,0.0,PASS
tier1_main_004265,9,9,0.0,PASS
tier1_main_004267,5,5,0.0,PASS
tier1_main_004269,9,3,0.0,PASS
tier1_main_004271,1,5,0.0,PASS
tier1_main_004273,9,5,0.0,PASS
tier1_main_004275,9,9,0.0,PASS
tier1_main_004277,9,9,0.0,PASS
tier1_main_004279,5,5,0.0,PASS
tier1_main_004281,9,9,0.0,PASS
tier1_main_004283,9,9,0.0,PASS
tier1_main_004285,5,3,0.0,PASS
tier1_main_004287,5,9,0.0,PASS
tier1_main_004289,9,9,0.0,PASS
tier1_main_004291,5,9,0.0,PASS
tier1_main_004293,5,9,0.0,PASS
tier1_main_004295,5,9,0.0,PASS
tier1_main_004297,9,5,0.0,PASS
tier1_main_004299,9,3,0.0,PASS
tier1_main_004301,9,9,0.0,PASS
tier1_main_004303,9,3,0.0,PASS
tier1_main_004305,5,5,0.0,PASS
tier1_main_004307,3,9,0.0,PASS
tier1_main_004309,3,5,0.0,PASS
tier1_main_004311,3,5,0.0,PASS
tier1_main_004313,9,9,0.0,PASS
tier1_main_004315,9,3,0.0,PASS
tier1_main_004317,9,5,0.0,PASS
tier1_main_004319,9,5,0.0,PASS
tier1_main_004321,3,5,0.0,PASS
tier1_main_004323,5,3,0.0,PASS
tier1_main_004325,9,3,0.0,PASS
tier1_main_004327,9,3,0.0,PASS
tier1_main_004329,3,1,0.0,PASS
tier1_main_004331,3,1,0.0,PASS
tier1_main_004333,5,9,0.0,PASS
tier1_main_004335,9,9,0.0,PASS
tier1_main_004337,5,3,0.0,PASS
tier1_main_004339,9,9,0.0,PASS
tier1_main_004341,9,3,0.0,PASS
tier1_main_004343,5,9,0.0,PASS
tier1_main_004345,1,5,0.0,PASS
tier1_main_004347,5,3,0.0,PASS
tier1_main_004349,5,3,0.0,PASS
tier1_main_004351,5,9,0.0,PASS
tier1_main_004353,3,5,0.0,PASS
tier1_main_004355,9,9,0.0,PASS
tier1_main_004357,9,9,0.0,PASS
tier1_main_004359,9,3,0.0,PASS
tier1_main_004361,3,9,0.0,PASS
tier1_main_004363,5,5,0.0,PASS
tier1_main_004365,3,9,0.0,PASS
tier1_main_004367,9,3,0.0,PASS
tier1_main_004369,9,9,0.0,PASS
tier1_main_004371,9,5,0.0,PASS
tier1_main_004373,3,5,0.0,PASS
tier1_main_004375,9,9,0.0,PASS
tier1_main_004377,3,5,0.0,PASS
tier1_main_004379,9,3,0.0,PASS
tier1_main_004381,9,9,0.0,PASS
tier1_main_004383,5,5,0.0,PASS
tier1_main_004385,9,9,0.0,PASS
tier1_main_004387,3,3,0.0,PASS
tier1_main_004389,9,9,0.0,PASS
tier1_main_004391,3,9,0.0,PASS
tier1_main_004393,9,9,0.0,PASS
tier1_main_004395,9,5,0.0,PASS
tier1_main_004397,3,5,0.0,PASS
tier1_main_004399,9,9,0.0,PASS
tier1_main_004401,9,9,0.0,PASS
tier1_main_004403,9,9,0.0,PASS
tier1_main_004405,9,5,0.0,PASS
tier1_main_004407,3,5,0.0,PASS
tier1_main_004409,9,5,0.0,PASS
tier1_main_004411,9,9,0.0,PASS
tier1_main_004413,9,9,0.0,PASS
tier1_main_004415,9,5,0.0,PASS
tier1_main_004417,9,5,0.0,PASS
tier1_main_004419,9,3,0.0,PASS
tier1_main_004421,9,9,0.0,PASS
tier1_main_004423,9,5,0.0,PASS
tier1_main_004425,9,5,0.0,PASS
tier1_main_004427,5,9,0.0,PASS
tier1_main_004429,5,9,0.0,PASS
tier1_main_004431,9,9,0.0,PASS
tier1_main_004433,9,9,0.0,PASS
tier1_main_004435,5,9,0.0,PASS
tier1_main_004437,9,9,0.0,PASS
tier1_main_004439,5,5,0.0,PASS
tier1_main_004441,9,3,0.0,PASS
tier1_main_004443,9,9,0.0,PASS
tier1_main_004445,9,5,0.0,PASS
tier1_main_004447,5,9,0.0,PASS
tier1_main_004449,5,9,0.0,PASS
tier1_main_004451,5,9,0.0,PASS
tier1_main_004453,9,9,0.0,PASS
tier1_main_004455,3,9,0.0,PASS
tier1_main_004457,3,9,0.0,PASS
tier1_main_004459,5,9,0.0,PASS
tier1_main_004461,9,9,0.0,PASS
tier1_main_004463,9,5,0.0,PASS
tier1_main_004465,9,3,0.0,PASS
tier1_main_004467,5,9,0.0,PASS
tier1_main_004469,1,9,0.0,PASS
tier1_main_004471,5,9,0.0,PASS
tier1_main_004473,5,9,0.0,PASS
tier1_main_004475,5,3,0.0,PASS
tier1_main_004477,5,9,0.0,PASS
tier1_main_004479,9,9,0.0,PASS
tier1_main_004481,9,3,0.0,PASS
tier1_main_004483,5,9,0.0,PASS
tier1_main_004485,9,5,0.0,PASS
tier1_main_004487,9,9,0.0,PASS
tier1_main_004489,9,9,0.0,PASS
tier1_main_004491,9,5,0.0,PASS
tier1_main_004493,9,9,0.0,PASS
tier1_main_004495,9,9,0.0,PASS
tier1_main_004497,5,3,0.0,PASS
tier1_main_004499,5,9,0.0,PASS
tier1_main_004501,9,9,0.0,PASS
tier1_main_004503,9,9,0.0,PASS
tier1_main_004505,9,9,0.0,PASS
tier1_main_004507,9,9,0.0,PASS
tier1_main_004509,9,9,0.0,PASS
tier1_main_004511,9,5,0.0,PASS
tier1_main_004513,9,9,0.0,PASS
tier1_main_004515,5,5,0.0,PASS
tier1_main_004517,9,9,0.0,PASS
tier1_main_004519,5,9,0.0,PASS
tier1_main_004521,3,9,0.0,PASS
tier1_main_004523,3,5,0.0,PASS
tier1_main_004525,5,5,0.0,PASS
tier1_main_004527,9,9,0.0,PASS
tier1_main_004529,9,3,0.0,PASS
tier1_main_004531,9,9,0.0,PASS
tier1_main_004533,5,9,0.0,PASS
tier1_main_004535,5,5,0.0,PASS
tier1_main_004537,9,9,0.0,PASS
tier1_main_004539,3,9,0.0,PASS
tier1_main_004541,9,9,0.0,PASS
tier1_main_004543,9,5,0.0,PASS
tier1_main_004545,5,9,0.0,PASS
tier1_main_004547,9,9,0.0,PASS
tier1_main_004549,5,9,0.0,PASS
tier1_main_004551,9,9,0.0,PASS
tier1_main_004553,3,3,0.0,PASS
tier1_main_004555,5,5,0.0,PASS
tier1_main_004557,9,9,0.0,PASS
tier1_main_004559,9,3,0.0,PASS
tier1_main_004561,3,5,0.0,PASS
tier1_main_004563,9,9,0.0,PASS
tier1_main_004565,3,5,0.0,PASS
tier1_main_004567,5,9,0.0,PASS
tier1_main_004569,3,5,0.0,PASS
tier1_main_004571,5,9,0.0,PASS
tier1_main_004573,5,3,0.0,PASS
tier1_main_004575,9,9,0.0,PASS
tier1_main_004577,5,9,0.0,PASS
tier1_main_004579,5,9,0.0,PASS
tier1_main_004581,9,5,0.0,PASS
tier1_main_004583,5,5,0.0,PASS
tier1_main_004585,5,9,0.0,PASS
tier1_main_004587,9,9,0.0,PASS
tier1_main_004589,9,5,0.0,PASS
tier1_main_004591,3,9,0.0,PASS
tier1_main_004593,9,3,0.0,PASS
tier1_main_004595,9,9,0.0,PASS
tier1_main_004597,9,9,0.0,PASS
tier1_main_004599,5,9,0.0,PASS
tier1_main_004601,9,1,0.0,PASS
tier1_main_004603,9,5,0.0,PASS
tier1_main_004605,5,9,0.0,PASS
tier1_main_004607,9,5,0.0,PASS
tier1_main_004609,9,3,0.0,PASS
tier1_main_004611,9,9,0.0,PASS
tier1_main_004613,3,1,0.0,PASS
tier1_main_004615,9,5,0.0,PASS
tier1_main_004617,5,9,0.0,PASS
tier1_main_004619,9,5,0.0,PASS
tier1_main_004621,3,9,0.0,PASS
tier1_main_004623,9,9,0.0,PASS
tier1_main_004625,3,9,0.0,PASS
tier1_main_004627,3,3,0.0,PASS
tier1_main_004629,3,3,0.0,PASS
tier1_main_004631,3,1,0.0,PASS
tier1_main_004633,5,9,0.0,PASS
tier1_main_004635,9,5,0.0,PASS
tier1_main_004637,9,9,0.0,PASS
tier1_main_004639,5,9,0.0,PASS
tier1_main_004641,5,1,0.0,PASS
tier1_main_004643,9,9,0.0,PASS
tier1_main_004645,9,5,0.0,PASS
tier1_main_004647,9,3,0.0,PASS
tier1_main_004649,3,1,0.0,PASS
tier1_main_004651,9,3,0.0,PASS
tier1_main_004653,3,9,0.0,PASS
tier1_main_004655,9,9,0.0,PASS
tier1_main_004657,5,3,0.0,PASS
tier1_main_004659,9,3,0.0,PASS
tier1_main_004661,3,9,0.0,PASS
tier1_main_004663,9,9,0.0,PASS
tier1_main_004665,9,3,0.0,PASS
tier1_main_004667,9,9,0.0,PASS
tier1_main_004669,5,9,0.0,PASS
tier1_main_004671,5,9,0.0,PASS
tier1_main_004673,5,5,0.0,PASS
tier1_main_004675,9,9,0.0,PASS
tier1_main_004677,3,9,0.0,PASS
tier1_main_004679,5,9,0.0,PASS
tier1_main_004681,9,5,0.0,PASS
tier1_main_004683,5,5,0.0,PASS
tier1_main_004685,5,3,0.0,PASS
tier1_main_004687,9,5,0.0,PASS
tier1_main_004689,9,9,0.0,PASS
tier1_main_004691,9,5,0.0,PASS
tier1_main_004693,9,9,0.0,PASS
tier1_main_004695,9,3,0.0,PASS
tier1_main_004697,5,3,0.0,PASS
tier1_main_004699,5,3,0.0,PASS
tier1_main_004701,9,9,0.0,PASS
tier1_main_004703,9,9,0.0,PASS
tier1_main_004705,9,5,0.0,PASS
tier1_main_004707,3,3,0.0,PASS
tier1_main_004709,3,9,0.0,PASS
tier1_main_004711,9,9,0.0,PASS
tier1_main_004713,9,3,0.0,PASS
tier1_main_004715,9,9,0.0,PASS
tier1_main_004717,5,5,0.0,PASS
tier1_main_004719,5,9,0.0,PASS
tier1_main_004721,3,5,0.0,PASS
tier1_main_004723,9,9,0.0,PASS
tier1_main_004725,3,5,0.0,PASS
tier1_main_004727,9,9,0.0,PASS
tier1_main_004729,5,9,0.0,PASS
tier1_main_004731,3,3,0.0,PASS
tier1_main_004733,5,9,0.0,PASS
tier1_main_004735,9,9,0.0,PASS
tier1_main_004737,5,3,0.0,PASS
tier1_main_004739,5,9,0.0,PASS
tier1_main_004741,3,5,0.0,PASS
tier1_main_004743,9,9,0.0,PASS
tier1_main_004745,9,3,0.0,PASS
tier1_main_004747,9,9,0.0,PASS
tier1_main_004749,9,9,0.0,PASS
tier1_main_004751,9,5,0.0,PASS
tier1_main_004753,3,3,0.0,PASS
tier1_main_004755,9,9,0.0,PASS
tier1_main_004757,9,9,0.0,PASS
tier1_main_004759,3,1,0.0,PASS
tier1_main_004761,5,9,0.0,PASS
tier1_main_004763,9,5,0.0,PASS
tier1_main_004765,9,9,0.0,PASS
tier1_main_004767,9,3,0.0,PASS
tier1_main_004769,9,5,0.0,PASS
tier1_main_004771,9,9,0.0,PASS
tier1_main_004773,9,3,0.0,PASS
tier1_main_004775,9,9,0.0,PASS
tier1_main_004777,9,9,0.0,PASS
tier1_main_004779,5,9,0.0,PASS
tier1_main_004781,9,5,0.0,PASS
tier1_main_004783,3,5,0.0,PASS
tier1_main_004785,9,9,0.0,PASS
tier1_main_004787,9,9,0.0,PASS
tier1_main_004789,5,5,0.0,PASS
tier1_main_004791,3,3,0.0,PASS
tier1_main_004793,5,5,0.0,PASS
tier1_main_004795,5,1,0.0,PASS
tier1_main_004797,9,9,0.0,PASS
tier1_main_004799,9,9,0.0,PASS
tier1_main_004801,3,9,0.0,PASS
tier1_main_004803,5,9,0.0,PASS
tier1_main_004805,9,5,0.0,PASS
tier1_main_004807,5,9,0.0,PASS
tier1_main_004809,9,9,0.0,PASS
tier1_main_004811,3,5,0.0,PASS
tier1_main_004813,3,9,0.0,PASS
tier1_main_004815,5,9,0.0,PASS
tier1_main_004817,5,9,0.0,PASS
tier1_main_004819,9,9,0.0,PASS
tier1_main_004821,9,9,0.0,PASS
tier1_main_004823,9,5,0.0,PASS
tier1_main_004825,9,9,0.0,PASS
tier1_main_004827,5,9,0.0,PASS
tier1_main_004829,9,5,0.0,PASS
tier1_main_004831,3,9,0.0,PASS
tier1_main_004833,5,3,0.0,PASS
tier1_main_004835,5,9,0.0,PASS
tier1_main_004837,9,9,0.0,PASS
tier1_main_004839,9,9,0.0,PASS
tier1_main_004841,9,5,0.0,PASS
tier1_main_004843,5,9,0.0,PASS
tier1_main_004845,9,9,0.0,PASS
tier1_main_004847,5,9,0.0,PASS
tier1_main_004849,9,9,0.0,PASS
tier1_main_004851,9,9,0.0,PASS
tier1_main_004853,9,9,0.0,PASS
tier1_main_004855,9,9,0.0,PASS
tier1_main_004857,5,5,0.0,PASS
tier1_main_004859,5,9,0.0,PASS
tier1_main_004861,5,9,0.0,PASS
tier1_main_004863,9,9,0.0,PASS
tier1_main_004865,5,3,0.0,PASS
tier1_main_004867,5,9,0.0,PASS
tier1_main_004869,5,9,0.0,PASS
tier1_main_004871,5,9,0.0,PASS
tier1_main_004873,9,3,0.0,PASS
tier1_main_004875,5,9,0.0,PASS
tier1_main_004877,9,9,0.0,PASS
tier1_main_004879,5,9,0.0,PASS
tier1_main_004881,9,5,0.0,PASS
tier1_main_004883,5,9,0.0,PASS
tier1_main_004885,5,9,0.0,PASS
tier1_main_004887,9,9,0.0,PASS
tier1_main_004889,9,9,0.0,PASS
tier1_main_004891,9,9,0.0,PASS
tier1_main_004893,5,9,0.0,PASS
tier1_main_004895,9,9,0.0,PASS
tier1_main_004897,5,9,0.0,PASS
tier1_main_004899,3,9,0.0,PASS
tier1_main_004901,5,9,0.0,PASS
tier1_main_004903,5,9,0.0,PASS
tier1_main_004905,5,9,0.0,PASS
tier1_main_004907,5,9,0.0,PASS
tier1_main_004909,9,9,0.0,PASS
tier1_main_004911,5,9,0.0,PASS
tier1_main_004913,9,9,0.0,PASS
tier1_main_004915,9,9,0.0,PASS
tier1_main_004917,9,9,0.0,PASS
tier1_main_004919,9,9,0.0,PASS
tier1_main_004921,9,9,0.0,PASS
tier1_main_004923,9,9,0.0,PASS
tier1_main_004925,9,9,0.0,PASS
tier1_main_004927,3,9,0.0,PASS
tier1_main_004929,5,9,0.0,PASS
tier1_main_004931,3,9,0.0,PASS
tier1_main_004933,5,9,0.0,PASS
tier1_main_004935,9,9,0.0,PASS
tier1_main_004937,9,9,0.0,PASS
tier1_main_004939,5,9,0.0,PASS
tier1_main_004941,9,9,0.0,PASS
tier1_main_004943,9,9,0.0,PASS
tier1_main_004945,9,5,0.0,PASS
tier1_main_004947,5,5,0.0,PASS
tier1_main_004949,9,9,0.0,PASS
tier1_main_004951,5,5,0.0,PASS
tier1_main_004953,9,9,0.0,PASS
tier1_main_004955,9,9,0.0,PASS
tier1_main_004957,3,9,0.0,PASS
tier1_main_004959,5,9,0.0,PASS
tier1_main_004961,9,9,0.0,PASS
tier1_main_004963,9,9,0.0,PASS
tier1_main_004965,9,9,0.0,PASS
tier1_main_004967,9,9,0.0,PASS
tier1_main_004969,9,9,0.0,PASS
tier1_main_004971,9,9,0.0,PASS
tier1_main_004973,5,9,0.0,PASS
tier1_main_004975,9,5,0.0,PASS
tier1_main_004977,9,9,0.0,PASS
tier1_main_004979,9,9,0.0,PASS
tier1_main_004981,3,9,0.0,PASS
tier1_main_004983,5,9,0.0,PASS
tier1_main_004985,5,9,0.0,PASS
tier1_main_004987,3,9,0.0,PASS
tier1_main_004989,9,9,0.0,PASS
tier1_main_004991,5,9,0.0,PASS
tier1_main_004993,9,9,0.0,PASS
tier1_main_004995,5,9,0.0,PASS
tier1_main_004997,9,9,0.0,PASS
tier1_main_004999,9,5,0.0,PASS
tier1_main_005001,9,5,0.0,PASS
tier1_main_005003,5,9,0.0,PASS
tier1_main_005005,5,9,0.0,PASS
tier1_main_005007,5,9,0.0,PASS
tier1_main_005009,9,5,0.0,PASS
tier1_main_005011,9,9,0.0,PASS
tier1_main_005013,9,9,0.0,PASS
tier1_main_005015,5,9,0.0,PASS
tier1_main_005017,9,9,0.0,PASS
tier1_main_005019,9,9,0.0,PASS
tier1_main_005021,9,9,0.0,PASS
tier1_main_005023,9,9,0.0,PASS
tier1_main_005025,9,9,0.0,PASS
tier1_main_005027,5,9,0.0,PASS
tier1_main_005029,5,9,0.0,PASS
tier1_main_005031,9,9,0.0,PASS
tier1_main_005033,5,9,0.0,PASS
tier1_main_005035,9,5,0.0,PASS
tier1_main_005037,5,5,0.0,PASS
tier1_main_005039,9,9,0.0,PASS
tier1_main_005041,9,5,0.0,PASS
tier1_main_005043,9,9,0.0,PASS
tier1_main_005045,9,9,0.0,PASS
tier1_main_005047,5,9,0.0,PASS
tier1_main_005049,5,9,0.0,PASS
tier1_main_005051,5,9,0.0,PASS
tier1_main_005053,9,9,0.0,PASS
tier1_main_005055,9,9,0.0,PASS
tier1_main_005057,9,3,0.0,PASS
tier1_main_005059,9,9,0.0,PASS
tier1_main_005061,5,9,0.0,PASS
tier1_main_005063,3,9,0.0,PASS
tier1_main_005065,9,9,0.0,PASS
tier1_main_005067,5,9,0.0,PASS
tier1_main_005069,9,9,0.0,PASS
tier1_main_005071,9,9,0.0,PASS
tier1_main_005073,9,9,0.0,PASS
tier1_main_005075,9,9,0.0,PASS
tier1_main_005077,9,9,0.0,PASS
tier1_main_005079,9,9,0.0,PASS
tier1_main_005081,9,9,0.0,PASS
tier1_main_005083,9,1,0.0,PASS
tier1_main_005085,5,9,0.0,PASS
tier1_main_005087,5,9,0.0,PASS
tier1_main_005089,5,9,0.0,PASS
tier1_main_005091,9,9,0.0,PASS
tier1_main_005093,9,5,0.0,PASS
tier1_main_005095,9,9,0.0,PASS
tier1_main_005097,9,5,0.0,PASS
tier1_main_005099,5,9,0.0,PASS
tier1_main_005101,9,5,0.0,PASS
tier1_main_005103,5,9,0.0,PASS
tier1_main_005105,9,9,0.0,PASS
tier1_main_005107,5,9,0.0,PASS
tier1_main_005109,5,9,0.0,PASS
tier1_main_005111,3,9,0.0,PASS
tier1_main_005113,9,9,0.0,PASS
tier1_main_005115,9,9,0.0,PASS
tier1_main_005117,9,3,0.0,PASS
tier1_main_005119,9,9,0.0,PASS
tier1_main_005121,9,9,0.0,PASS
tier1_main_005123,5,5,0.0,PASS
tier1_main_005125,9,5,0.0,PASS
tier1_main_005127,5,5,0.0,PASS
tier1_main_005129,5,5,0.0,PASS
tier1_main_005131,9,3,0.0,PASS
tier1_main_005133,9,9,0.0,PASS
tier1_main_005135,9,9,0.0,PASS
tier1_main_005137,5,9,0.0,PASS
tier1_main_005139,9,9,0.0,PASS
tier1_main_005141,9,9,0.0,PASS
tier1_main_005143,3,9,0.0,PASS
tier1_main_005145,9,9,0.0,PASS
tier1_main_005147,9,9,0.0,PASS
tier1_main_005149,9,9,0.0,PASS
tier1_main_005151,9,9,0.0,PASS
tier1_main_005153,9,9,0.0,PASS
tier1_main_005155,9,9,0.0,PASS
tier1_main_005157,3,9,0.0,PASS
tier1_main_005159,9,9,0.0,PASS
tier1_main_005161,3,9,0.0,PASS
tier1_main_005163,9,9,0.0,PASS
tier1_main_005165,9,9,0.0,PASS
tier1_main_005167,9,9,0.0,PASS
tier1_main_005169,9,9,0.0,PASS
tier1_main_005171,5,9,0.0,PASS
tier1_main_005173,9,3,0.0,PASS
tier1_main_005175,9,9,0.0,PASS
tier1_main_005177,9,1,0.0,PASS
tier1_main_005179,3,5,0.0,PASS
tier1_main_005181,5,9,0.0,PASS
tier1_main_005183,9,5,0.0,PASS
tier1_main_005185,5,9,0.0,PASS
tier1_main_005187,9,5,0.0,PASS
tier1_main_005189,9,9,0.0,PASS
tier1_main_005191,9,5,0.0,PASS
tier1_main_005193,9,9,0.0,PASS
tier1_main_005195,5,9,0.0,PASS
tier1_main_005197,9,9,0.0,PASS
tier1_main_005199,9,9,0.0,PASS
tier1_main_005201,9,9,0.0,PASS
tier1_main_005203,5,9,0.0,PASS
tier1_main_005205,9,9,0.0,PASS
tier1_main_005207,9,9,0.0,PASS
tier1_main_005209,9,9,0.0,PASS
tier1_main_005211,9,9,0.0,PASS
tier1_main_005213,9,9,0.0,PASS
tier1_main_005215,9,9,0.0,PASS
tier1_main_005217,9,5,0.0,PASS
tier1_main_005219,9,9,0.0,PASS
tier1_main_005221,9,9,0.0,PASS
tier1_main_005223,9,5,0.0,PASS
tier1_main_005225,9,9,0.0,PASS
tier1_main_005227,9,9,0.0,PASS
tier1_main_005229,9,9,0.0,PASS
tier1_main_005231,9,5,0.0,PASS
tier1_main_005233,9,9,0.0,PASS
tier1_main_005235,9,5,0.0,PASS
tier1_main_005237,9,9,0.0,PASS
tier1_main_005239,9,9,0.0,PASS
tier1_main_005241,9,5,0.0,PASS
tier1_main_005243,9,9,0.0,PASS
tier1_main_005245,9,9,0.0,PASS
tier1_main_005247,9,9,0.0,PASS
tier1_main_005249,9,9,0.0,PASS
tier1_main_005251,9,9,0.0,PASS
tier1_main_005253,9,5,0.0,PASS
tier1_main_005255,9,9,0.0,PASS
tier1_main_005257,9,9,0.0,PASS
tier1_main_005259,9,5,0.0,PASS
tier1_main_005261,9,9,0.0,PASS
tier1_main_005263,9,9,0.0,PASS
tier1_main_005265,3,9,0.0,PASS
tier1_main_005267,9,9,0.0,PASS
tier1_main_005269,9,9,0.0,PASS
tier1_main_005271,9,9,0.0,PASS
tier1_main_005273,9,9,0.0,PASS
tier1_main_005275,5,9,0.0,PASS
tier1_main_005277,9,9,0.0,PASS
tier1_main_005279,9,9,0.0,PASS
tier1_main_005281,9,5,0.0,PASS
tier1_main_005283,9,9,0.0,PASS
tier1_main_005285,9,9,0.0,PASS
tier1_main_005287,9,9,0.0,PASS
tier1_main_005289,9,5,0.0,PASS
tier1_main_005291,9,5,0.0,PASS
tier1_main_005293,9,9,0.0,PASS
tier1_main_005295,9,5,0.0,PASS
tier1_main_005297,9,5,0.0,PASS
tier1_main_005299,9,9,0.0,PASS
tier1_main_005301,9,9,0.0,PASS
tier1_main_005303,9,5,0.0,PASS
tier1_main_005305,9,9,0.0,PASS
tier1_main_005307,5,9,0.0,PASS
tier1_main_005309,9,9,0.0,PASS
